"","Year","Month","Day","DOY","temp0.5","temp1.5","temp2.5","Depth","depth0.5","depth1.5","depth2.5","temp.avg","Stemp10","Stemp50"
"1",2020,6,18,170,16.6025,14.435,15.035,0.599032258064516,0.5,0.599032258064516,0.599032258064516,15.7528889051952,12.3375,10.6
"5",2020,6,19,171,17.57875,14.38875,14.94125,0.595161290322581,0.5,0.595161290322581,0.595161290322581,16.2484664948454,12.9291666666667,10.8
"13",2020,6,20,172,18.1225,14.49625,15.0075,0.59,0.5,0.59,0.59,16.5763417431193,12.6125,10.9875
"21",2020,6,21,173,18.32125,14.85125,15.3725,0.584838709677419,0.5,0.584838709677419,0.584838709677419,16.8420554564377,12.7958333333333,11.0041666666667
"29",2020,6,22,174,17.9275,15.04,15.2575,0.582015972135057,0.5,0.582015972135057,0.582015972135057,16.6434385482467,13.5708333333333,11.1666666666667
"37",2020,6,23,175,18.13125,15.02,15.31625,0.590418287937743,0.5,0.590418287937743,0.590418287937743,16.7725397542263,14.2541666666667,11.4958333333333
"45",2020,6,24,176,18.42875,15.17875,15.6075,0.60022373540856,0.5,0.60022373540856,0.60022373540856,17.0492010490438,14.5208333333333,11.85
"53",2020,6,25,177,18.9325,15.40125,15.695,0.610029182879377,0.5,0.610029182879377,0.610029182879377,17.4080468359755,14.1416666666667,12.0375
"61",2020,6,26,178,19.2725,15.5625,15.775,0.619834630350194,0.5,0.619834630350194,0.619834630350194,17.6634454564407,NA,NA
"69",2020,6,27,179,19.4175,15.8175,15.9875,0.629640077821012,0.5,0.629640077821012,0.629640077821012,17.861694717852,15.0958333333333,12.225
"77",2020,6,28,180,19.81125,15.905,16.27625,0.639445525291829,0.5,0.639445525291829,0.639445525291829,18.1786028407393,15.9291666666667,12.6041666666667
"85",2020,6,29,181,20.3025,16.06,16.35,0.649250972762646,0.5,0.649250972762646,0.649250972762646,18.519817149556,16.275,12.9833333333333
"93",2020,6,30,182,19.53375,16.2075,16.50375,0.659056420233463,0.5,0.659056420233463,0.659056420233463,18.1627533235139,16.5208333333333,13.2375
"101",2020,7,1,183,18.73125,16.2875,16.45125,0.66886186770428,0.5,0.66886186770428,0.66886186770428,17.7209188970448,16.8416666666667,13.5291666666667
"109",2020,7,2,184,18.515,16.2225,16.36375,0.678667315175097,0.5,0.678667315175097,0.678667315175097,17.5724630468692,16.6625,13.8166666666667
"117",2020,7,3,185,17.9425,16.105,16.23125,0.688472762645914,0.5,0.688472762645914,0.688472762645914,17.1960062410477,15.5666666666667,13.8666666666667
"125",2020,7,4,186,17.005,15.93625,16.05,0.698278210116732,0.5,0.698278210116732,0.698278210116732,16.5827796043285,15.4083333333333,13.7208333333333
"133",2020,7,5,187,17.33,15.73125,15.80625,0.708083657587549,0.5,0.708083657587549,0.708083657587549,16.6838320007086,15.1416666666667,13.6333333333333
"141",2020,7,6,188,16.895,15.6075,15.65875,0.717889105058366,0.5,0.717889105058366,0.717889105058366,16.376941748736,14.5083333333333,13.5375
"149",2020,7,7,189,16.82375,15.4825,15.5125,0.727694552529183,0.5,0.727694552529183,0.727694552529183,16.2836115766162,13.9625,13.3166666666667
"157",2020,7,8,190,16.3075,15.36,15.39,0.7375,0.5,0.7375,0.7375,15.9307323232323,14.1375,13.1833333333333
"165",2020,7,9,191,15.25125,15.21125,15.20375,0.747305447470817,0.5,0.747305447470817,0.747305447470817,15.23371219477,13.7208333333333,13.1375
"173",2020,7,10,192,14.43,14.96625,14.93125,0.757110894941634,0.5,0.757110894941634,0.757110894941634,14.636326268465,13.8041666666667,13.0166666666667
"181",2020,7,11,193,14.795,14.6975,14.6425,0.766916342412451,0.5,0.766916342412451,0.766916342412451,14.7456676187624,13.4625,12.95
"189",2020,7,12,194,15.65625,14.52625,14.48875,0.776721789883268,0.5,0.776721789883268,0.776721789883268,15.2063673360153,13.6958333333333,12.8583333333333
"197",2020,7,13,195,15.19,14.475,14.45875,0.786527237354085,0.5,0.786527237354085,0.786527237354085,14.9089624210805,13.4041666666667,12.8583333333333
"205",2020,7,14,196,15.8025,14.41375,14.40375,0.796332684824903,0.5,0.796332684824903,0.796332684824903,15.2649258046119,13.65,12.8
"213",2020,7,15,197,16.635,14.45125,14.45375,0.80613813229572,0.5,0.80613813229572,0.80613813229572,15.7995217507876,13.5375,12.8
"221",2020,7,16,198,16.66125,14.50625,14.515,0.815943579766537,0.5,0.815943579766537,0.815943579766537,15.8441082041559,13.575,12.8
"229",2020,7,17,199,17.54375,14.585,14.6,0.825749027237354,0.5,0.825749027237354,0.825749027237354,16.4306999658808,14.075,12.8083333333333
"237",2020,7,18,200,17.38375,14.7,14.71375,0.835554474708171,0.5,0.835554474708171,0.835554474708171,16.3815913270694,14.55,12.9666666666667
"245",2020,7,19,201,17.805,14.7925,14.79625,0.845359922178988,0.5,0.845359922178988,0.845359922178988,16.6861079658431,14.8083333333333,13.1041666666667
"253",2020,7,20,202,18.72,14.85875,14.86,0.855165369649805,0.5,0.855165369649805,0.855165369649805,17.2955889700024,15.2833333333333,13.3125
"261",2020,7,21,203,18.44625,15.04875,15.01875,0.864970817120623,0.5,0.864970817120623,0.864970817120623,17.1962232751801,15.5,13.5333333333333
"269",2020,7,22,204,17.26125,15.2325,15.1975,0.87477626459144,0.5,0.87477626459144,0.87477626459144,16.5170379952168,15.6583333333333,13.7625
"277",2020,7,23,205,16.03,15.23125,15.2075,0.884581712062257,0.5,0.884581712062257,0.884581712062257,15.7372671865669,15.9041666666667,13.8875
"285",2020,7,24,206,15.17625,15.1175,15.0725,0.894387159533074,0.5,0.894387159533074,0.894387159533074,15.1471153369889,15.1125,13.9833333333333
"293",2020,7,25,207,15.075,14.90625,14.88625,0.904192607003891,0.5,0.904192607003891,0.904192607003891,15.0113513242028,14.5958333333333,13.8541666666667
"301",2020,7,26,208,15.2475,14.70375,14.70875,0.913998054474708,0.5,0.913998054474708,0.913998054474708,15.0561100619845,13.7916666666667,13.6458333333333
"309",2020,7,27,209,16.25,14.56,14.5575,0.923803501945525,0.5,0.923803501945525,0.923803501945525,15.6560802639939,13.7166666666667,13.3583333333333
"317",2020,7,28,210,16.95375,14.51625,14.51625,0.933608949416342,0.5,0.933608949416342,0.933608949416342,16.1036227735369,13.7041666666667,13.1666666666667
"325",2020,7,29,211,16.88875,14.5925,14.5725,0.94341439688716,0.5,0.94341439688716,0.94341439688716,16.0898629981197,14.0041666666667,13.1416666666667
"333",2020,7,30,212,16.795,14.6725,14.64375,0.953219844357977,0.5,0.953219844357977,0.953219844357977,16.0597791700973,15.0208333333333,13.225
"341",2020,7,31,213,17.1425,14.73125,14.6825,0.963025291828794,0.5,0.963025291828794,0.963025291828794,16.3101066662677,14.6916666666667,13.4791666666667
"349",2020,8,1,214,17.05625,14.76,14.71625,0.972830739299611,0.5,0.972830739299611,0.972830739299611,16.2692875411969,14.6791666666667,13.5
"357",2020,8,2,215,17.2925,14.78375,14.7475,0.982636186770428,0.5,0.982636186770428,0.982636186770428,16.4403438801955,14.6791666666667,13.5458333333333
"365",2020,8,3,216,17.335,14.8025,14.795,0.992441634241245,0.5,0.992441634241245,0.992441634241245,16.485301780046,15.1083333333333,13.6041666666667
"373",2020,8,4,217,16.88,14.82375,14.83125,1.00224708171206,0.5,1.00224708171206,1.00224708171206,16.1958333333333,15,13.75
