,Year,Month,Day,DOY,temp0.5,temp1.5,temp2.5,Depth,depth0.5,depth1.5,depth2.5,temp.avg,Stemp10,Stemp50
2517,2021,4,29,119,6.010858369,4.713733906,4.694527897,2.68375,0.5,1.5,2.5,5.192166083,2.970833333,3.6
2525,2021,4,30,120,6.049313305,4.849012876,4.849377682,2.62375,0.5,1.5,2.5,5.306574754,2.8625,3.541666667
2533,2021,5,1,121,6.08776824,4.984291845,5.004227468,2.56375,0.5,1.5,2.5,5.41909052,3.179166667,3.5
2541,2021,5,2,122,6.126223176,5.119570815,5.159077253,2.50375,0.5,1.5,2.494375,5.529577297,3.504166667,3.583333333
2549,2021,5,3,123,6.164678112,5.254849785,5.313927039,2.44375,0.5,1.5,2.44375,5.630596567,3.283333333,3.6
2557,2021,5,4,124,6.203133047,5.390128755,5.468776824,2.38375,0.5,1.5,2.38375,5.731060086,3.416666667,3.604166667
2565,2021,5,5,125,6.241587983,5.525407725,5.623626609,2.32375,0.5,1.5,2.32375,5.831523605,4.05,3.7625
2573,2021,5,6,126,6.280042918,5.660686695,5.778476395,2.26375,0.5,1.5,2.26375,5.931987124,4.333333333,3.916666667
2581,2021,5,7,127,6.318497854,5.795965665,5.93332618,2.20375,0.5,1.5,2.20375,6.032450644,4.758333333,4.104166667
2589,2021,5,8,128,6.35695279,5.931244635,6.088175966,2.14375,0.5,1.5,2.14375,6.132914163,4.629166667,4.3125
2597,2021,5,9,129,6.395407725,6.066523605,6.243025751,2.08375,0.5,1.5,2.08375,6.233377682,4.345833333,4.345833333
2605,2021,5,10,130,6.433862661,6.201802575,6.397875536,2.02375,0.5,1.5,2.02375,6.333841202,4.2875,4.3
2613,2021,5,11,131,6.472317597,6.337081545,6.552725322,1.96375,0.5,1.5,1.96375,6.435735199,4.4125,4.3125
2621,2021,5,12,132,6.510772532,6.472360515,6.707575107,1.90375,0.5,1.5,1.90375,6.537267146,4.729166667,4.4
2629,2021,5,13,133,6.549227468,6.607639485,6.862424893,1.84375,0.5,1.5,1.84375,6.637071245,5.8625,4.575
2637,2021,5,14,134,6.587682403,6.742918455,7.017274678,1.78375,0.5,1.5,1.78375,6.735011311,7.283333333,5.0125
2645,2021,5,15,135,6.626137339,6.878197425,7.172124464,1.72375,0.5,1.5,1.72375,6.830936462,8.229166667,5.641666667
2653,2021,5,16,136,6.664592275,7.013476395,7.326974249,1.66375,0.5,1.5,1.66375,6.924679079,8.941666667,6.175
2661,2021,5,17,137,6.70304721,7.148755365,7.481824034,1.60375,0.5,1.5,1.60375,7.01605242,9.229166667,6.729166667
2669,2021,5,18,138,6.741502146,7.284034335,7.63667382,1.54375,0.5,1.5,1.54375,7.104847817,9.025,7.045833333
2677,2021,5,19,139,6.779957082,7.419313305,7.791523605,1.48375,0.5,1.4821875,1.48375,7.055110873,9.008333333,7.1875
2685,2021,5,20,140,6.818412017,7.554592275,7.946373391,1.42375,0.5,1.42375,1.42375,7.129102289,9.05,7.370833333
2693,2021,5,21,141,6.856866953,7.689871245,8.101223176,1.36375,0.5,1.36375,1.36375,7.203093705,9.179166667,7.483333333
2701,2021,5,22,142,6.895321888,7.825150215,8.256072961,1.30375,0.5,1.30375,1.30375,7.277085122,9.395833333,7.625
2709,2021,5,23,143,6.933776824,7.960429185,8.410922747,1.24375,0.5,1.24375,1.24375,7.351076538,9.908333333,7.875
2717,2021,5,24,144,6.97223176,8.095708155,8.565772532,1.18375,0.5,1.18375,1.18375,7.425067954,9.720833333,8.083333333
2725,2021,5,25,145,7.010686695,8.230987124,8.720622318,1.12375,0.5,1.12375,1.12375,7.499059371,9.708333333,8.1875
2733,2021,5,26,146,7.049141631,8.366266094,8.875472103,1.06375,0.5,1.06375,1.06375,7.573050787,9.625,8.2625
2741,2021,5,27,147,7.080386266,8.476180258,9.001287554,1.015,0.5,1.015,1.015,7.633168813,9.358333333,8.254166667
